material_id,domain,seed,npoints,natoms,probe_linf,probe_rel_error,floor_f32_resolved_e,floor_noise_resolved_e,floor_noise_fixed_e,n_voxels_reassigned_f32,n_voxels_reassigned_noise,n_axis_order_flips_f32,n_axis_order_flips_noise,corpus
mp-1174037,bulk,2,537600,16,6.089687508392672e-05,4.9609797137303356e-08,4.771009365356349e-09,3.266189790362972e-05,2.1246302495114836e-08,0,6,0,25,dev_bulk
mp-1174037,bulk,3,537600,16,6.089687508392672e-05,4.9609797137303356e-08,4.771009365356349e-09,3.405353661989352e-05,2.869221304990788e-08,0,6,0,14,dev_bulk
mp-1174037,bulk,4,537600,16,6.089687508392672e-05,4.9609797137303356e-08,4.771009365356349e-09,5.462492720820222e-05,3.0341863244132134e-08,0,7,0,10,dev_bulk
mp-1175088,bulk,20260905,829440,24,0.0001220437497977,3.279552392526816e-08,5.812236025803941e-09,3.743955739921034e-05,3.2653956871797625e-08,0,8,0,40,dev_bulk
mp-1175088,bulk,1,829440,24,0.0001220437497977,3.279552392526816e-08,5.812236025803941e-09,3.745128578458434e-05,3.8199928553694924e-08,0,6,0,41,dev_bulk
mp-1175088,bulk,2,829440,24,0.0001220437497977,3.279552392526816e-08,5.812236025803941e-09,5.992123321352239e-05,4.362806027558008e-08,0,4,0,40,dev_bulk
mp-1175088,bulk,3,829440,24,0.0001220437497977,3.279552392526816e-08,5.812236025803941e-09,3.740959386444587e-05,4.078716120403669e-08,0,12,0,33,dev_bulk
mp-1175088,bulk,4,829440,24,0.0001220437497977,3.279552392526816e-08,5.812236025803941e-09,1.5525134535288032e-05,3.099112166893292e-08,0,3,0,38,dev_bulk
mp-1175263,bulk,20260905,829440,24,0.0001220468748215,3.237771226212179e-08,1.1010790501586598e-08,3.2714526453148096e-05,4.339116799201293e-08,0,7,3,25,dev_bulk
mp-1175263,bulk,1,829440,24,0.0001220468748215,3.237771226212179e-08,1.1010790501586598e-08,4.3146803528237854e-05,3.2109899628096634e-08,0,5,3,26,dev_bulk
mp-1175263,bulk,2,829440,24,0.0001220468748215,3.237771226212179e-08,1.1010790501586598e-08,5.3444224779930494e-05,4.66828566914046e-08,0,6,3,31,dev_bulk
mp-1175263,bulk,3,829440,24,0.0001220468748215,3.237771226212179e-08,1.1010790501586598e-08,3.271293897721961e-05,3.7963484800229714e-08,0,3,3,37,dev_bulk
mp-1175263,bulk,4,829440,24,0.0001220468748215,3.237771226212179e-08,1.1010790501586598e-08,3.233163768534553e-05,3.2970930874398625e-08,0,6,3,25,dev_bulk
mp-1177023,bulk,20260905,921600,23,0.0001214218750646,4.678224778146804e-08,6.0385829669939994e-09,4.569803079501611e-05,2.917737784713381e-08,0,12,0,39,dev_bulk
mp-1177023,bulk,1,921600,23,0.0001214218750646,4.678224778146804e-08,6.0385829669939994e-09,0.0001477885535745,3.8737265839472463e-08,0,21,0,35,dev_bulk
mp-1177023,bulk,2,921600,23,0.0001214218750646,4.678224778146804e-08,6.0385829669939994e-09,0.0001477995674559,2.2606077898501556e-08,0,16,0,33,dev_bulk
mp-1177023,bulk,3,921600,23,0.0001214218750646,4.678224778146804e-08,6.0385829669939994e-09,0.0001477662768571,3.6254846236261073e-08,0,17,0,31,dev_bulk
mp-1177023,bulk,4,921600,23,0.0001214218750646,4.678224778146804e-08,6.0385829669939994e-09,9.289695892444882e-05,4.907666362186092e-08,0,16,0,34,dev_bulk
mp-1178256,bulk,20260905,1244160,30,0.0002440437501718,3.5896937782602966e-08,4.758446081609691e-09,0.0005898349225939,5.1396908062884e-08,0,145,0,98,dev_bulk
mp-1178256,bulk,1,1244160,30,0.0002440437501718,3.5896937782602966e-08,4.758446081609691e-09,0.0006164975894931,4.768278394351456e-08,0,140,0,111,dev_bulk
mp-1178256,bulk,2,1244160,30,0.0002440437501718,3.5896937782602966e-08,4.758446081609691e-09,0.0006652798959709,4.804139308589584e-08,0,158,0,84,dev_bulk
mp-1178256,bulk,3,1244160,30,0.0002440437501718,3.5896937782602966e-08,4.758446081609691e-09,0.0006424245321223,4.4343249072653634e-08,0,146,0,95,dev_bulk
mp-1178256,bulk,4,1244160,30,0.0002440437501718,3.5896937782602966e-08,4.758446081609691e-09,0.0004958622844872,5.054458629416558e-08,0,126,0,108,dev_bulk
mp-1178447,bulk,20260905,1105920,24,0.0002437187504256,3.991728242166895e-08,9.681638601932718e-09,4.36073016318872e-05,3.863891784305906e-08,0,17,0,91,dev_bulk
mp-1178447,bulk,1,1105920,24,0.0002437187504256,3.991728242166895e-08,9.681638601932718e-09,5.154635492488069e-05,6.114653228195266e-08,0,33,0,72,dev_bulk
mp-1178447,bulk,2,1105920,24,0.0002437187504256,3.991728242166895e-08,9.681638601932718e-09,2.7766506526916143e-05,5.916061329713784e-08,0,16,0,74,dev_bulk
mp-1178447,bulk,3,1105920,24,0.0002437187504256,3.991728242166895e-08,9.681638601932718e-09,1.911330809178935e-05,5.833198901683546e-08,0,19,0,68,dev_bulk
mp-1178447,bulk,4,1105920,24,0.0002437187504256,3.991728242166895e-08,9.681638601932718e-09,4.7888841429255535e-05,5.409848125026429e-08,0,21,0,52,dev_bulk
mp-1184653,bulk,20260905,508032,8,3.0507343694807787e-05,5.2416257770677014e-08,0.0001895112618051,0.001975934269355,8.594154721208724e-09,7,223,24,145,dev_bulk
mp-1184653,bulk,1,508032,8,3.0507343694807787e-05,5.2416257770677014e-08,0.0001895112618051,0.0030919473609589,2.0663916799890103e-08,7,165,24,151,dev_bulk
mp-1184653,bulk,2,508032,8,3.0507343694807787e-05,5.2416257770677014e-08,0.0001895112618051,0.0041822047069146,1.1873790839445064e-08,7,220,24,124,dev_bulk
mp-1184653,bulk,3,508032,8,3.0507343694807787e-05,5.2416257770677014e-08,0.0001895112618051,0.0025016588661319,1.7720919842645344e-08,7,197,24,137,dev_bulk
mp-1184653,bulk,4,508032,8,3.0507343694807787e-05,5.2416257770677014e-08,0.0001895112618051,0.0014501990334778,1.1423267665122694e-08,7,232,24,130,dev_bulk
mp-1187017,bulk,20260905,979776,8,6.103437499405118e-05,3.181148355923016e-08,0.0016733587330453,0.0036701783410286,2.69237538930156e-08,214,1210,33,227,dev_bulk
mp-1187017,bulk,1,979776,8,6.103437499405118e-05,3.181148355923016e-08,0.0016733587330453,0.0034676294575621,2.9949120516903356e-08,214,1249,33,223,dev_bulk
mp-1187017,bulk,2,979776,8,6.103437499405118e-05,3.181148355923016e-08,0.0016733587330453,0.0032075170652987,3.004449133925391e-08,214,1221,33,218,dev_bulk
mp-1187017,bulk,3,979776,8,6.103437499405118e-05,3.181148355923016e-08,0.0016733587330453,0.0040218768499382,1.5164848932158748e-08,214,1268,33,225,dev_bulk
mp-1187017,bulk,4,979776,8,6.103437499405118e-05,3.181148355923016e-08,0.0016733587330453,0.0042427255509078,3.759752686960383e-08,214,1234,33,220,dev_bulk
mp-1187022,bulk,20260905,1382400,8,3.051703129131056e-05,4.016727665672405e-08,0.0005558099730613,0.010106251412937,9.850145588075064e-09,301,3534,2001,6613,dev_bulk
mp-1187022,bulk,1,1382400,8,3.051703129131056e-05,4.016727665672405e-08,0.0005558099730613,0.023982795203139,8.347617708182042e-09,301,4723,2001,6497,dev_bulk
mp-1187022,bulk,2,1382400,8,3.051703129131056e-05,4.016727665672405e-08,0.0005558099730613,0.0265732519288111,7.1881967045328565e-09,301,5433,2001,6631,dev_bulk
mp-1187022,bulk,3,1382400,8,3.051703129131056e-05,4.016727665672405e-08,0.0005558099730613,0.0049284646237079,6.912584282758871e-09,301,3624,2001,6587,dev_bulk
mp-1187022,bulk,4,1382400,8,3.051703129131056e-05,4.016727665672405e-08,0.0005558099730613,0.0280344010095632,6.87434997814762e-09,301,4655,2001,6623,dev_bulk
mp-1187279,bulk,20260905,373248,4,2.9771562481073488e-05,4.8185962635547475e-08,7.638929488962276e-09,0.0073389713664759,2.891387929082612e-08,0,2986,0,22,dev_bulk
mp-1187279,bulk,1,373248,4,2.9771562481073488e-05,4.8185962635547475e-08,7.638929488962276e-09,0.002021062256734,1.878780864217333e-08,0,3116,0,37,dev_bulk
mp-1187279,bulk,2,373248,4,2.9771562481073488e-05,4.8185962635547475e-08,7.638929488962276e-09,0.0062332313305297,2.4868350934070804e-08,0,3213,0,30,dev_bulk
mp-1187279,bulk,3,373248,4,2.9771562481073488e-05,4.8185962635547475e-08,7.638929488962276e-09,0.0024306655054751,1.5139411502218536e-08,0,3122,0,30,dev_bulk
mp-1187279,bulk,4,373248,4,2.9771562481073488e-05,4.8185962635547475e-08,7.638929488962276e-09,0.0023494397920877,8.421572772476793e-09,0,3056,0,26,dev_bulk
mp-1187638,bulk,20260905,592704,4,6.043593748472631e-05,4.529802732828449e-08,1.182007203226476e-08,0.003150865764427,4.39664997742284e-08,0,5374,0,91,dev_bulk
mp-1187638,bulk,1,592704,4,6.043593748472631e-05,4.529802732828449e-08,1.182007203226476e-08,0.0004674719429011,9.991051541646812e-09,0,5220,0,96,dev_bulk
mp-1187638,bulk,2,592704,4,6.043593748472631e-05,4.529802732828449e-08,1.182007203226476e-08,0.0030641748629456,1.8254663558536777e-08,0,5730,0,93,dev_bulk
mp-1187638,bulk,3,592704,4,6.043593748472631e-05,4.529802732828449e-08,1.182007203226476e-08,0.0001837305870093,3.4065328335941565e-08,0,5605,0,107,dev_bulk
mp-1187638,bulk,4,592704,4,6.043593748472631e-05,4.529802732828449e-08,1.182007203226476e-08,0.0044972152673672,1.4697128847274143e-08,0,5627,0,96,dev_bulk
mp-1188002,bulk,20260905,373248,4,3.002718744937738e-05,5.1077124920898086e-08,9.525894739681462e-09,6.020120529015571e-05,1.4321150487717205e-08,0,6,248,883,dev_bulk
mp-1188002,bulk,1,373248,4,3.002718744937738e-05,5.1077124920898086e-08,9.525894739681462e-09,6.683587905342847e-08,1.177025410470378e-08,0,2,248,842,dev_bulk
mp-1188002,bulk,2,373248,4,3.002718744937738e-05,5.1077124920898086e-08,9.525894739681462e-09,6.0121948743940834e-05,9.699970604515329e-09,0,2,248,818,dev_bulk
mp-1188002,bulk,3,373248,4,3.002718744937738e-05,5.1077124920898086e-08,9.525894739681462e-09,8.946133434051262e-08,2.493663231462051e-08,0,2,248,852,dev_bulk
mp-1188002,bulk,4,373248,4,3.002718744937738e-05,5.1077124920898086e-08,9.525894739681462e-09,3.0166714738655287e-05,1.0112099602110902e-08,0,5,248,819,dev_bulk
mp-1192831,bulk,20260905,2099520,28,0.0004860624994762,4.22483274732556e-08,2.9042718161065292e-05,0.0006721051106195,8.4888172047215e-08,4,566,99,2429,dev_bulk
mp-1192831,bulk,1,2099520,28,0.0004860624994762,4.22483274732556e-08,2.9042718161065292e-05,0.0003974418423098,9.843596959768774e-08,4,515,99,2489,dev_bulk
mp-1192831,bulk,2,2099520,28,0.0004860624994762,4.22483274732556e-08,2.9042718161065292e-05,0.0006608630248869,7.127901824333095e-08,4,539,99,2326,dev_bulk
mp-1192831,bulk,3,2099520,28,0.0004860624994762,4.22483274732556e-08,2.9042718161065292e-05,0.0005325020221587,9.16998983413464e-08,4,471,99,2362,dev_bulk
mp-1192831,bulk,4,2099520,28,0.0004860624994762,4.22483274732556e-08,2.9042718161065292e-05,0.0007240303272109,8.872854806440955e-08,4,510,99,2400,dev_bulk
mp-1193567,bulk,20260905,1959552,28,0.0002403437501925,5.309391620750172e-08,4.032929545871866e-09,0.0002738073303332,4.400024344874964e-08,0,56,0,136,dev_bulk
mp-1193567,bulk,1,1959552,28,0.0002403437501925,5.309391620750172e-08,4.032929545871866e-09,0.0002618234459959,3.6942776837634035e-08,0,46,0,133,dev_bulk
mp-1193567,bulk,2,1959552,28,0.0002403437501925,5.309391620750172e-08,4.032929545871866e-09,3.071973043144993e-05,3.4835563766932864e-08,0,38,0,139,dev_bulk
mp-1193567,bulk,3,1959552,28,0.0002403437501925,5.309391620750172e-08,4.032929545871866e-09,5.557417030122025e-05,3.613850374506456e-08,0,45,0,157,dev_bulk
mp-1193567,bulk,4,1959552,28,0.0002403437501925,5.309391620750172e-08,4.032929545871866e-09,3.2376257732558145e-05,3.67509978005387e-08,0,28,0,143,dev_bulk
mp-1194734,bulk,20260905,1728000,50,0.000244124999881,3.711539182014511e-08,4.275332976533264e-09,3.098067363005441e-05,4.1021426255838385e-08,0,80,0,196,dev_bulk
mp-1194734,bulk,1,1728000,50,0.000244124999881,3.711539182014511e-08,4.275332976533264e-09,1.3970960226927788e-05,4.732134417650968e-08,0,38,0,225,dev_bulk
mp-1194734,bulk,2,1728000,50,0.000244124999881,3.711539182014511e-08,4.275332976533264e-09,1.3905434451011445e-05,5.2030340924602576e-08,0,50,0,196,dev_bulk
mp-1194734,bulk,3,1728000,50,0.000244124999881,3.711539182014511e-08,4.275332976533264e-09,3.097337338076045e-05,4.8847354605641164e-08,0,65,0,198,dev_bulk
mp-1194734,bulk,4,1728000,50,0.000244124999881,3.711539182014511e-08,4.275332976533264e-09,3.096785035339167e-05,5.5386132125079264e-08,0,71,0,213,dev_bulk
mp-1197354,bulk,20260905,2332800,32,0.0002332437497898,5.4398132714107436e-08,2.0307986403622635e-09,0.0073495924526403,4.0915402621521935e-08,0,1352,0,46,dev_bulk
mp-1197354,bulk,1,2332800,32,0.0002332437497898,5.4398132714107436e-08,2.0307986403622635e-09,0.0078416565267671,3.0828103625424326e-08,0,1346,0,45,dev_bulk
mp-1197354,bulk,2,2332800,32,0.0002332437497898,5.4398132714107436e-08,2.0307986403622635e-09,0.0077265790072775,3.338516041395678e-08,0,1365,0,43,dev_bulk
mp-1197354,bulk,3,2332800,32,0.0002332437497898,5.4398132714107436e-08,2.0307986403622635e-09,0.0071298746505092,3.169997508933875e-08,0,1296,0,53,dev_bulk
mp-1197354,bulk,4,2332800,32,0.0002332437497898,5.4398132714107436e-08,2.0307986403622635e-09,0.0068750205019147,3.6666231828519364e-08,0,1248,0,48,dev_bulk
mp-1199510,bulk,20260905,3200000,48,0.0009752500009199,4.4431809642639357e-08,1.0349101131623684e-08,0.004605102288707,1.314046933487134e-07,0,3939,24,958,dev_bulk
mp-1199510,bulk,1,3200000,48,0.0009752500009199,4.4431809642639357e-08,1.0349101131623684e-08,0.0048581768738884,1.2002868921001664e-07,0,3738,24,909,dev_bulk
mp-1199510,bulk,2,3200000,48,0.0009752500009199,4.4431809642639357e-08,1.0349101131623684e-08,0.0069415229115392,1.8767186382717682e-07,0,3984,24,849,dev_bulk
mp-1199510,bulk,3,3200000,48,0.0009752500009199,4.4431809642639357e-08,1.0349101131623684e-08,0.0056553491693769,1.5469136727119806e-07,0,3646,24,912,dev_bulk
mp-1199510,bulk,4,3200000,48,0.0009752500009199,4.4431809642639357e-08,1.0349101131623684e-08,0.0056037397721198,6.879174918594799e-08,0,3600,24,924,dev_bulk
mp-1200041,bulk,20260905,1806336,36,0.0002436000004308,5.017897474193634e-08,9.025207248214429e-09,0.0013483616912282,4.7142044934389566e-08,0,359,0,56,dev_bulk
mp-1200041,bulk,1,1806336,36,0.0002436000004308,5.017897474193634e-08,9.025207248214429e-09,0.0014866260961321,4.3163868923556954e-08,0,351,0,87,dev_bulk
mp-1200041,bulk,2,1806336,36,0.0002436000004308,5.017897474193634e-08,9.025207248214429e-09,0.0011945820640839,2.8695528619948615e-08,0,320,0,81,dev_bulk
mp-1200041,bulk,3,1806336,36,0.0002436000004308,5.017897474193634e-08,9.025207248214429e-09,0.0015540627280747,4.6274264420276274e-08,0,340,0,80,dev_bulk
mp-1200041,bulk,4,1806336,36,0.0002436000004308,5.017897474193634e-08,9.025207248214429e-09,0.0014313446273082,5.0712894328341924e-08,0,359,0,65,dev_bulk
mp-1200429,bulk,20260905,1290240,32,0.0002441187498334,3.55715481949715e-08,5.211794551485127e-09,3.642470928788555e-05,5.4622984357877165e-08,0,22,0,93,dev_bulk
mp-1200429,bulk,1,1290240,32,0.0002441187498334,3.55715481949715e-08,5.211794551485127e-09,3.591469487407295e-05,8.719933042300455e-08,0,26,0,94,dev_bulk
mp-1200429,bulk,2,1290240,32,0.0002441187498334,3.55715481949715e-08,5.211794551485127e-09,3.705236022177871e-05,5.2797127558790187e-08,0,19,0,108,dev_bulk
mp-1200429,bulk,3,1290240,32,0.0002441187498334,3.55715481949715e-08,5.211794551485127e-09,6.309121131398143e-05,6.313951761427461e-08,0,19,0,87,dev_bulk
mp-1200429,bulk,4,1290240,32,0.0002441187498334,3.55715481949715e-08,5.211794551485127e-09,3.077220411817905e-05,8.149065156004555e-08,0,21,0,100,dev_bulk
mp-1205681,bulk,20260905,884736,10,0.0001215843749378,5.4675043694773046e-08,2.5526496472139115e-09,0.0001780077489179,6.802267993322175e-08,0,115,0,150,dev_bulk
mp-1205681,bulk,1,884736,10,0.0001215843749378,5.4675043694773046e-08,2.5526496472139115e-09,0.0001006326233641,3.557114425234431e-08,0,103,0,131,dev_bulk
mp-1205681,bulk,2,884736,10,0.0001215843749378,5.4675043694773046e-08,2.5526496472139115e-09,0.0001173931406182,3.4988623553999794e-08,0,128,0,125,dev_bulk
mp-1205681,bulk,3,884736,10,0.0001215843749378,5.4675043694773046e-08,2.5526496472139115e-09,0.0001480776060986,3.8565264759427016e-08,0,103,0,149,dev_bulk
mp-1205681,bulk,4,884736,10,0.0001215843749378,5.4675043694773046e-08,2.5526496472139115e-09,9.259100886449544e-05,6.31427274910834e-08,0,99,0,121,dev_bulk
mp-1206294,bulk,20260905,884736,6,1.5258437485954346e-05,2.8890065060562687e-08,1.3538770105014919e-09,0.0017745408870641,9.060494576829116e-09,0,740,4,7,dev_bulk
mp-1206294,bulk,1,884736,6,1.5258437485954346e-05,2.8890065060562687e-08,1.3538770105014919e-09,0.0018624313037562,8.826299691122586e-09,0,810,4,8,dev_bulk
mp-1206294,bulk,2,884736,6,1.5258437485954346e-05,2.8890065060562687e-08,1.3538770105014919e-09,0.0011164639624805,4.7506301115163305e-09,0,814,4,8,dev_bulk
mp-1206294,bulk,3,884736,6,1.5258437485954346e-05,2.8890065060562687e-08,1.3538770105014919e-09,0.002677258230209,6.4993574966365494e-09,0,687,4,8,dev_bulk
mp-1206294,bulk,4,884736,6,1.5258437485954346e-05,2.8890065060562687e-08,1.3538770105014919e-09,0.0019620167660772,8.253588035245231e-09,0,791,4,6,dev_bulk
mp-1206630,bulk,20260905,604800,9,0.0001220656249643,3.4829253537864795e-08,7.231793830442257e-09,0.0001084162153581,6.436129673659252e-08,0,6,3,74,dev_bulk
mp-1206630,bulk,1,604800,9,0.0001220656249643,3.4829253537864795e-08,7.231793830442257e-09,2.935076701326977e-05,3.237038193049102e-08,0,4,3,72,dev_bulk
mp-1206630,bulk,2,604800,9,0.0001220656249643,3.4829253537864795e-08,7.231793830442257e-09,3.467687156977206e-05,5.704696626196438e-08,0,5,3,67,dev_bulk
mp-1206630,bulk,3,604800,9,0.0001220656249643,3.4829253537864795e-08,7.231793830442257e-09,6.089390814167928e-05,6.641947436492046e-08,0,5,3,60,dev_bulk
mp-1206630,bulk,4,604800,9,0.0001220656249643,3.4829253537864795e-08,7.231793830442257e-09,5.472480954260561e-05,5.556533189121637e-08,0,5,3,55,dev_bulk
mp-1207275,bulk,20260905,806400,9,0.0001215281249642,5.3301103438275816e-08,4.8102162253371725e-09,9.810284359446086e-05,4.2273952338689476e-08,0,10,2,60,dev_bulk
mp-1207275,bulk,1,806400,9,0.0001215281249642,5.3301103438275816e-08,4.8102162253371725e-09,0.0001516069816958,2.9286229441538584e-08,0,16,2,48,dev_bulk
mp-1207275,bulk,2,806400,9,0.0001215281249642,5.3301103438275816e-08,4.8102162253371725e-09,0.0001842492899051,4.6821257981832793e-08,0,20,2,60,dev_bulk
mp-1207275,bulk,3,806400,9,0.0001215281249642,5.3301103438275816e-08,4.8102162253371725e-09,0.0002277494135096,5.2259290228562356e-08,0,22,2,44,dev_bulk
mp-1207275,bulk,4,806400,9,0.0001215281249642,5.3301103438275816e-08,4.8102162253371725e-09,0.0004398184233682,5.1883320750789614e-08,0,24,2,59,dev_bulk
mp-1209117,bulk,20260905,1555200,20,0.0002439812496959,4.1634682178977976e-08,2.72002598222798e-09,0.0428522944628131,3.6575810824501787e-08,0,3295,0,762,dev_bulk
mp-1209117,bulk,1,1555200,20,0.0002439812496959,4.1634682178977976e-08,2.72002598222798e-09,0.0211242665400384,5.507082612155045e-08,0,1664,0,785,dev_bulk
mp-1209117,bulk,2,1555200,20,0.0002439812496959,4.1634682178977976e-08,2.72002598222798e-09,0.0354565719504496,3.799125636305689e-08,0,2209,0,728,dev_bulk
mp-1209117,bulk,3,1555200,20,0.0002439812496959,4.1634682178977976e-08,2.72002598222798e-09,0.026142408277856,9.02841374994523e-08,0,1438,0,751,dev_bulk
mp-1209117,bulk,4,1555200,20,0.0002439812496959,4.1634682178977976e-08,2.72002598222798e-09,0.04101220120533,6.166023780451725e-08,0,3105,0,759,dev_bulk
mp-1209933,bulk,20260905,2457600,13,0.0002439187501295,4.1555863960399266e-08,2.1901218616449114e-09,0.0002172780026672,4.6233546768803535e-08,0,100,1111,4384,dev_bulk
mp-1209933,bulk,1,2457600,13,0.0002439187501295,4.1555863960399266e-08,2.1901218616449114e-09,9.4480330432134e-05,4.602371284079254e-08,0,86,1111,4378,dev_bulk
mp-1209933,bulk,2,2457600,13,0.0002439187501295,4.1555863960399266e-08,2.1901218616449114e-09,0.0001418499221532,5.0133264650753524e-08,0,67,1111,4406,dev_bulk
mp-1209933,bulk,3,2457600,13,0.0002439187501295,4.1555863960399266e-08,2.1901218616449114e-09,6.0097658474589366e-05,3.3940912302909965e-08,0,77,1111,4439,dev_bulk
mp-1209933,bulk,4,2457600,13,0.0002439187501295,4.1555863960399266e-08,2.1901218616449114e-09,0.0001186197263365,3.266087311715182e-08,0,88,1111,4388,dev_bulk
mp-1211145,bulk,20260905,1290240,24,0.0001219874998241,4.8527040358313434e-08,6.432903410846791e-06,0.0002065810757674,3.270341508709862e-08,2,122,4,92,dev_bulk
mp-1211145,bulk,1,1290240,24,0.0001219874998241,4.8527040358313434e-08,6.432903410846791e-06,0.0001614622658214,2.204135185479572e-08,2,101,4,87,dev_bulk
mp-1211145,bulk,2,1290240,24,0.0001219874998241,4.8527040358313434e-08,6.432903410846791e-06,0.0001539458725279,2.135200194430809e-08,2,102,4,82,dev_bulk
mp-1211145,bulk,3,1290240,24,0.0001219874998241,4.8527040358313434e-08,6.432903410846791e-06,0.0001634811620343,3.339248344502721e-08,2,103,4,68,dev_bulk
mp-1211145,bulk,4,1290240,24,0.0001219874998241,4.8527040358313434e-08,6.432903410846791e-06,0.0001607914734815,4.4277987498730915e-08,2,112,4,64,dev_bulk
mp-1211797,bulk,20260905,2116800,18,0.0004870374996244,4.939265675057127e-08,3.469775234599126e-05,0.002458505274804,9.038696369145782e-08,5,516,10,412,dev_bulk
mp-1211797,bulk,1,2116800,18,0.0004870374996244,4.939265675057127e-08,3.469775234599126e-05,0.0024070123424326,1.0217431700709768e-07,5,447,10,401,dev_bulk
mp-1211797,bulk,2,2116800,18,0.0004870374996244,4.939265675057127e-08,3.469775234599126e-05,0.0005797716388347,9.101617948203967e-08,5,454,10,415,dev_bulk
mp-1211797,bulk,3,2116800,18,0.0004870374996244,4.939265675057127e-08,3.469775234599126e-05,0.0010045949485508,1.202805091082837e-07,5,425,10,395,dev_bulk
mp-1211797,bulk,4,2116800,18,0.0004870374996244,4.939265675057127e-08,3.469775234599126e-05,0.0012082186665995,1.0497426039535185e-07,5,440,10,424,dev_bulk
