caliper_dex,codec_a,codec_b,material_id,corpus,pair_index,tol_a,tol_b,realized_linf_a,realized_linf_b,rmse_a,rmse_b,resolved_bader_error_a,resolved_bader_error_b,compression_ratio_a,compression_ratio_b,distance,d_log10_linf,d_log10_rmse,error_ratio_a_over_b,compression_ratio_a_over_b,linf_ratio_a_over_b,rmse_ratio_a_over_b,jointly_eligible_tau_0.01,certification_difference_pp_a_minus_b
0.05,SZ3,SPERR,mp-1200429,dev_bulk,0,0.0001,0.0001,0.686271555783577,0.6862677785773563,0.2840284808419872,0.2728295161196808,0.0077600521120304,0.0080240697630191,51.623021985716285,10.283593048707468,0.34941076662708326,2.3903428886806743e-06,0.017470538167829175,0.9670967901842666,5.019940184447956,1.0000055039830495,1.0410474822577251,True,0.0
0.05,SZ3,SPERR,mp-1200429,dev_bulk,1,3e-05,3e-05,0.2058824344173686,0.205880370602884,0.0937814520102352,0.0837812532365241,0.0059111118503807,0.0013312373899365,28.56662090953372,8.018289485643173,0.9794020070565833,4.3534929886623885e-06,0.048970100159314134,4.440313872691526,3.56268265952265,1.0000100243383017,1.1193608162613584,True,0.0
0.05,SZ3,SPERR,mp-1206630,dev_bulk,0,3e-05,3e-05,0.1051400351382199,0.1051393438865631,0.0460915672919021,0.0427273708669145,0.0078431375919016,0.0099935562988004,32.60025873221216,7.168488519217606,0.6583061178777112,2.855313550487182e-06,0.032915305770040204,0.7848194734083872,4.547717227253127,1.0000065746240299,1.0787363312258613,True,0.0
0.05,SZ3,SPERR,mp-1209117,dev_bulk,0,0.001,0.001,5.860013412422177,5.859806882453395,1.775298665784571,1.899903805052408,0.0385563665031352,0.0338360175013292,248.9614599591788,17.021672478920603,0.589203796607315,1.5306518963975613e-05,0.029460185853990517,1.1395066367258075,14.62614559570977,1.000035245183489,0.934415027257446,False,
0.05,SZ3,SPERR,mp-1209933,dev_bulk,0,0.0001,0.0001,0.5869640201476614,0.5869600781299908,0.202393740081682,0.2039654313796448,0.0239021545852757,0.0322215253529254,151.69785116314958,12.81642939419086,0.06718987209651767,2.9167073482549988e-06,0.003359492338685155,0.7418070474154514,11.836202307009762,1.0000067159894128,0.9922943251347461,True,0.0
0.05,SZ3,SPERR,mp-1209933,dev_bulk,1,0.0003,0.0003,1.7608901546119569,1.7608621575242722,0.5572630414411708,0.5636637487833738,0.0508967139619471,0.0510345480262266,290.2091605532348,16.35205897812939,0.09919737169812387,6.905074300206371e-06,0.004959863778319751,0.997299200843149,17.747560777599006,1.0000158996475477,0.988644458054969,True,0.0
0.05,SZ3,SPERR,mp-1209933,dev_bulk,2,3e-05,3e-05,0.1760897089966704,0.1760877739618465,0.0680182885690222,0.0657165377584356,0.0078393576452278,0.0193820346286912,78.25567788312277,9.945957102596518,0.29902052559137177,4.772451317691662e-06,0.014951025517871974,0.4044651552537838,7.868089222171805,1.0000109890356403,1.0350254424395804,True,100.0
0.05,SZ3,SPERR,mp-1211145,dev_bulk,0,0.003,0.003,7.541173983692204,7.541347034123607,2.400897432536407,2.4118660234408287,0.0320987682337925,0.0242647693577104,290.21058846683724,20.091993311700826,0.0395919488701583,9.965820351176546e-06,0.001979572358053072,1.3228548666831963,14.44409143306998,0.999977053113904,0.9954522387239514,True,0.0
0.05,SZ3,SPERR,mp-1211145,dev_bulk,1,0.001,0.001,2.513749461635712,2.5137671419026333,0.8900492080868135,0.8534126634675226,0.0186006035928265,0.0258169593119852,142.04607381719097,15.310923023522816,0.3650987093918679,3.054566684923543e-06,0.01825493521403572,0.7204800289626441,9.2774337379242,0.9999929666250201,1.0429294597884593,True,0.0
0.05,SZ3,SPERR,mp-1211145,dev_bulk,2,0.0003,0.0003,0.7541337950585785,0.7541200994032007,0.302340774052618,0.2888174500549627,0.0085017354822536,0.0154937239605459,73.05330058813954,11.339342506385432,0.39746585735158035,7.887196683029063e-06,0.019873291302466622,0.5487212437696,6.442463533225284,1.0000181611064187,1.0468230849454623,True,100.0
0.05,SZ3,SPERR,mp-1211145,dev_bulk,3,0.01,0.01,25.13736866992481,25.136307265995907,7.124928944106913,7.488983328498537,0.1097485864901717,0.1232351946943066,623.4549408069582,28.51351239361217,0.4328466802433404,1.8338100840287197e-05,0.02164232624299567,0.8905620408391502,21.86524522831602,1.0000422259291182,0.9513880097707985,True,0.0
0.05,SZ3,SPERR,mp-1211797,dev_bulk,0,0.0003,0.0003,2.958155898243888,2.9581440463808804,0.990231771611547,1.0392433176838147,0.0296471320396314,0.0394074965843369,172.67313810261848,14.340892596585332,0.41960768370072443,1.7400060012828789e-06,0.020980384112882614,0.7523221368853736,12.040613019006443,1.0000040065199063,0.9528392001773935,True,0.0
0.05,SZ3,SPERR,mp-1211797,dev_bulk,1,0.001,0.001,9.860509560826811,9.860355361222844,2.960174571423197,3.1294289299332627,0.1187661090447935,0.0880733499444872,360.5288369419429,19.88354767465207,0.4829554082030447,6.791592293775572e-06,0.02414776945508007,1.348490878564878,18.132017627898065,1.0000156383414511,0.9459152572882762,True,0.0
0.05,SZ3,SPERR,mp-1215324,dev_bulk,0,0.0003,0.0003,0.6580402440251447,0.6580262461084203,0.2600092124734111,0.2450896636520926,0.0256773321721137,0.0609327332196869,75.02432658294506,11.095685387475363,0.5132748344784888,9.238466350064423e-06,0.02566374006108696,0.42140456886344874,6.7615765915309165,1.000021272581158,1.0608738393900485,False,
0.05,SZ3,SPERR,mp-1218887,dev_bulk,0,0.0003,0.0003,0.4954963171971087,0.4954725404398346,0.1648712583226219,0.1638345145188005,0.0043606800863091,0.0455524599619918,178.72652181720238,14.926710757187204,0.054792665208471536,2.0840441965652712e-05,0.002739553992458954,0.09572875076225472,11.973603878613757,1.0000479880423907,1.0063279938715382,True,100.0
0.05,SZ3,SPERR,mp-1219705,dev_bulk,0,0.003,0.003,1.1695043275565524,1.16969748251344,0.3400194089203239,0.3697885512245693,0.0368501576827853,0.050096595266698,478.1512805241215,21.27510268981052,0.7289964726667462,7.172201368696451e-05,0.0364497530698652,0.7355820787142726,22.474687313877308,0.9998348675963014,0.919496852442663,True,0.0
0.05,SZ3,SPERR,mp-1223327,dev_bulk,0,0.01,0.01,20.08012032062556,20.080112688137,5.6845757820955845,5.190386793281964,0.0845496865373789,0.0809936715068566,647.8582810010311,43.74323631599932,0.7899667472646678,1.6507611722005322e-07,0.039498337362888436,1.0439048503958888,14.810478957727996,1.0000003801018789,1.0952123624877554,False,
0.05,SZ3,SPERR,mp-1223939,dev_bulk,0,0.003,0.003,11.327814086068656,11.328110436139184,3.280680834316589,3.411782834724727,0.0871181487518679,0.034771566614224,607.0826306913997,25.565533872852896,0.34034804325398266,1.1361549181021502e-05,0.017017398369969405,2.5054421538841587,23.746135469364813,0.9999738394084169,0.9615737557872097,True,0.0
0.05,SZ3,SPERR,mp-1226636,dev_bulk,0,0.003,0.003,3.276878143457658,3.277010377542464,0.9995010114851384,0.9855993978419546,0.0703007167959119,0.0717633853530443,446.30275078240817,29.22274830401536,0.12165667431897284,1.7525025997833232e-05,0.006082808470545932,0.9796181778502128,15.272442760665458,0.999959647950549,1.0141047302520907,True,0.0
0.05,SZ3,SPERR,mp-1226636,dev_bulk,1,0.001,0.001,1.0922307490626435,1.0923349505255473,0.3653660260211556,0.3567018228916106,0.0275772228493131,0.0338118483892646,219.1977995307823,20.45881437966732,0.2084583020245563,4.1430770782696635e-05,0.010422832757875145,0.8156082605075499,10.714100800906072,0.9999046066750371,1.024289764092901,True,0.0
0.05,SZ3,SPERR,mp-1226636,dev_bulk,2,0.0003,0.0003,0.3276970808055068,0.3277011008269213,0.1230928873552227,0.1157905003581049,0.0347148346795171,0.0233707420705915,104.87320018578728,14.520230222612836,0.5312005768006501,5.327671532828759e-06,0.02656002830569415,1.4853971934079238,7.222557671466171,0.9999877326581927,1.0630655103357678,True,0.0
0.05,SZ3,SPERR,mp-1228245,dev_bulk,0,0.001,0.001,5.584932483313011,5.584968347023533,2.0186172401184512,1.842090110683176,0.016776495560328,0.0083689835400857,142.33279401567523,15.894638947703518,0.7948621422177674,2.7888182387858507e-06,0.039743107013041123,2.004603722778526,8.954767357973846,0.999993578529314,1.0958298013824126,True,-100.0
0.05,SZ3,SPERR,mp-12406,dev_bulk,0,0.001,0.001,0.5650704131702753,0.5650675767127495,0.1912166235683914,0.1921007628907973,0.012501346671593,0.0182895420428952,209.5736213757817,15.216552293483309,0.040068909032637205,2.1800131711768866e-06,0.002003444265560428,0.683524313636344,13.772740193291643,1.000005019678429,0.9953975231066182,True,0.0
0.05,SZ3,SPERR,mp-12406,dev_bulk,1,0.0003,0.0003,0.169521447055942,0.1695199421967688,0.0654481861800655,0.0637689170921913,0.0040897883619095,0.0115455321913042,95.23120640661328,11.398828082724783,0.2257714755740312,3.855293516874525e-06,0.01128857312036824,0.35423125535865935,8.3544734349436,1.000008877180783,1.0263336616716645,True,100.0
0.05,SZ3,SPERR,mp-12406,dev_bulk,2,0.003,0.003,1.695118385694137,1.695189757832349,0.5156034189866344,0.5368581800699204,0.0282526008056915,0.0324895366906385,419.96297526937866,20.12845101184179,0.35087591649239985,1.828537376516448e-05,0.017543786295468267,0.8695907570092305,20.86414771918166,0.9999578972572939,0.960408983466513,True,0.0
0.05,SZ3,SPERR,mp-1245841,dev_bulk,0,0.0003,0.0003,0.8527385528929443,0.8527345805276809,0.3333165791456902,0.3215734800578538,0.0353731536889778,0.0635949838603373,85.25950836840497,10.301227923470126,0.31153381042568007,2.0231058234787547e-06,0.01557669038990317,0.5562255313510538,8.276635465384791,1.0000046583841609,1.0365176229262554,True,0.0
0.05,SZ3,SPERR,mp-1246480,dev_bulk,0,0.003,0.003,4.369600052031682,4.369918231222172,1.3719096119403418,1.4149209931558246,0.0931527430448495,0.0651976896850241,315.0769230769231,21.54088877202209,0.26813457322371,3.162267353162829e-05,0.013406691366671025,1.4287736804000077,14.626923076923077,0.999927188754193,0.9696015668552979,True,0.0
0.05,SZ3,SPERR,mp-1246536,dev_bulk,0,0.003,0.003,12.46636764100981,12.46607320567091,4.011647448777441,3.595113272069086,0.0743332564958896,0.0547178398775916,278.00577387615624,39.81161462332206,0.9522036430408167,1.025745082516849e-05,0.047610181047074485,1.358483022395974,6.983031874153066,1.0000236189322846,1.1158612108120387,True,0.0
0.05,SZ3,SPERR,mp-1246548,dev_bulk,0,0.0003,0.0003,0.3912043588618417,0.3912019576811438,0.1510398610168211,0.1465570363109304,0.009351147473092,0.0112943178647597,75.43719121817172,12.397213547922172,0.26169807053167776,2.6656725670703985e-06,0.013084903255056846,0.8279515049128606,6.085011839681936,1.0000061379567529,1.0305875774969964,True,100.0
0.05,SZ3,SPERR,mp-1246548,dev_bulk,1,0.003,0.003,3.911433839021633,3.912174632629757,1.1850591698446704,1.2339288572719536,0.1300290228770286,0.0373495356013187,297.5988928612617,21.926076981901605,0.35100557056169107,8.224403825030091e-05,0.017550085821200934,3.481409361149799,13.57282897013032,0.9998106440336418,0.9603950526488801,True,0.0
0.05,SZ3,SPERR,mp-1369222,dev_bulk,0,0.001,0.001,5.225099709943606,5.224955034743552,1.786016282922417,1.7630865948927474,0.0338732077868773,0.0473875662244722,181.82894347440072,16.6165579600723,0.1122356690915878,1.2025131464143968e-05,0.005611770570622454,0.7148121434728648,10.942635888329882,1.0000276892717914,1.0130054236111214,True,0.0
0.05,SZ3,SPERR,mp-1369222,dev_bulk,1,0.0003,0.0003,1.5675361311004965,1.5675300114829973,0.5969668110016332,0.5838560635221485,0.0222156786394851,0.0410912220893457,88.41206520261898,12.211960194522108,0.19288784086379904,1.6954768992660796e-06,0.009644391894158166,0.5406429283407774,7.239793103999617,1.0000039039874544,1.0224554445840526,True,0.0
0.05,SZ3,SPERR,mp-1369222,dev_bulk,2,0.003,0.003,15.674751496646197,15.674818672967728,4.728651548112338,4.962511244970175,0.0689754950002905,0.0585611545462789,385.62014017225147,22.5790579400938,0.41928383400978847,1.861225247923315e-06,0.020964191617868555,1.177837007051859,17.078663830677492,0.9999957143796727,0.9528747270658845,True,0.0
0.05,SZ3,SPERR,mp-1369222,dev_bulk,3,0.0001,0.0001,0.5225116884838599,0.5225068271224664,0.2229366505313479,0.2077738266188102,0.0216293886330767,0.0257839982368182,48.46721214485119,9.433650028917167,0.6118126755683768,4.040622048673281e-06,0.030590633511562215,0.8388686825998564,5.137694529294983,1.000009303919377,1.072977545628767,True,0.0
0.05,SZ3,SPERR,mp-1399089,dev_bulk,0,0.001,0.001,2.2919715443192104,2.291966448024942,0.7887462783599455,0.7493193275681846,0.0305922287086559,0.0546334584849619,158.43801805120648,19.47235213952288,0.44540776749446587,9.656729574314404e-07,0.022270388353786877,0.5599540932792411,8.136562902928716,1.0000022235466286,1.05261702099653,True,0.0
0.05,SZ3,SPERR,mp-17103,dev_bulk,0,0.001,0.001,4.5511260788647405,4.551142567320085,1.5445788212172165,1.5254072380350716,0.0199651136409189,0.0420351229908231,175.50274223034734,15.529249807493754,0.10848546164826335,1.5734198690608991e-06,0.00542427285421207,0.4749626555220877,11.301430809983957,0.9999963770734271,1.0125681737336192,True,0.0
0.05,SZ3,SPERR,mp-17103,dev_bulk,1,0.003,0.003,13.653515473865156,13.65299860901382,4.150796616122675,4.28771211620268,0.0331667177643293,0.0452292488773684,359.2485107682908,20.713843796305063,0.28188348044142725,1.644087943053485e-05,0.014094164432910339,0.7333024223828114,17.34340155796548,1.0000378572404596,0.9680679354468272,True,0.0
0.05,SZ3,SPERR,mp-1841520,dev_bulk,0,0.001,0.001,6.998906278060531,6.998409087063365,2.317663712568064,2.297887026698921,0.0265789892926999,0.0396514122625166,213.2592849704964,17.753907265886724,0.07443751533903156,3.085267438496242e-05,0.0037217478873648457,0.6703163336713137,12.01196343862085,1.000071043431583,1.0086064656962503,True,0.0
0.05,SZ3,SPERR,mp-1841520,dev_bulk,1,0.003,0.003,20.99643985771061,20.9971167306866,6.283465126113381,6.521162515852099,0.0655270280412212,0.0548768629426081,446.9663902226102,23.792374358140293,0.32251641118583246,1.4000347783316158e-05,0.01612581448177841,1.1940738687951489,18.78611959842863,0.9999677635275037,0.9635498441940518,True,0.0
0.05,SZ3,SPERR,mp-20888,dev_bulk,0,0.0001,0.0001,0.420167683221436,0.4201606596494542,0.1720089145976797,0.1578206381841752,0.016205108108803,0.0505070585744125,60.04203903624794,10.966324706804103,0.7477432176529666,7.259777873469542e-06,0.037387160177802414,0.32084838369527835,5.475128690927289,1.0000167163960274,1.089901273855875,True,0.0
0.05,SZ3,SPERR,mp-21054,dev_bulk,0,0.001,0.001,2.645824038205575,2.6458518058002483,0.8275575512405846,0.8480586997479936,0.0365939846790457,0.0249778712368282,285.4244899539313,19.643461371429485,0.21255417627948645,4.557842731844897e-06,0.010627707836626726,1.4650561824135884,14.530254345553791,0.9999895052343398,0.9758257906988029,True,0.0
0.05,SZ3,SPERR,mp-21054,dev_bulk,1,0.003,0.003,7.936354801894048,7.937274021241755,2.27394477226133,2.3830482055760416,0.1515531142219242,0.093755845470163,571.756494765413,27.33511543495268,0.4070595408760133,5.0298755913003035e-05,0.020352914891499707,1.6164657623417698,20.91655680496316,0.9998841895409876,0.9542168584506924,True,0.0
0.05,SZ3,SPERR,mp-21079,dev_bulk,0,0.0003,0.0003,0.5156769628732931,0.5156459013180879,0.1942904182988167,0.1777937715339372,0.0443756307391325,0.0640337154916359,98.13226853007237,14.291163335862292,0.7706969892821063,2.6160308274847388e-05,0.038534840584327434,0.6930041525534911,6.866639630646368,1.0000602381501063,1.0927852906350581,True,0.0
0.05,SZ3,SPERR,mp-21079,dev_bulk,1,0.0001,0.0001,0.1718924339652403,0.1718866595101005,0.0713838370433663,0.0652440175406273,0.0110225608652054,0.036199856234564,53.77864396348343,11.061783963597748,0.7811839095748269,1.4589683032140144e-05,0.03905919275391745,0.3044918409007642,4.861661025062399,1.0000335945509458,1.09410547869643,True,0.0
0.05,SZ3,SPERR,mp-2216496,dev_bulk,0,0.001,0.001,14.160345757890925,14.160353660844464,4.337487166849401,4.519775044054707,0.0546609684370817,0.0628031691199728,308.00610974033606,18.46887178331025,0.3575723399152525,2.4238166318468757e-07,0.017878616994119634,0.8703536653168399,16.677039797237192,0.9999994418957514,0.9596688163838848,True,0.0
0.05,SZ3,SPERR,mp-2217743,dev_bulk,0,0.0003,0.0003,0.7087112053377496,0.7086960077337974,0.28109528662418,0.2618316156396271,0.0080928540438893,0.0067395603985245,71.37346857554668,13.719786786203132,0.6166295861496784,9.313111255487838e-06,0.03083147790090135,1.2007985039589641,5.2022286998892096,1.0000214444610755,1.0735727461234723,True,0.0
0.05,SZ3,SPERR,mp-2229431,dev_bulk,0,3e-05,3e-05,0.54134981681608,0.5413517542982618,0.2076609001093599,0.2095476327667708,0.0072810710175232,0.0128683894932137,74.40300717621597,9.963976566081223,0.07856054394115808,1.5543300994624865e-06,0.003928026889531755,0.5658105873592776,7.467200136689829,0.999996421029088,0.9909961633424375,True,100.0
0.05,SZ3,SPERR,mp-2229431,dev_bulk,1,0.0001,0.0001,1.8045026533914097,1.804472552032227,0.6131161338927051,0.641509959678811,0.0183205620390154,0.0218993715759481,145.23752876694053,13.219123675297826,0.39321320252463327,7.244635081726791e-06,0.019660658791466223,0.8365793500274101,10.986925633984457,1.0000166815278786,0.9557390725463998,True,0.0
0.05,SZ3,SPERR,mp-2229431,dev_bulk,2,1e-05,1e-05,0.1804504040560033,0.1804496005518672,0.0761421118150171,0.072381420747883,0.0022686494451527,0.0107207303850671,44.00975622902882,7.984202333346168,0.43995629010059056,1.933817722621356e-06,0.021997814420029016,0.21161332891205817,5.512104326968426,1.0000044527897742,1.0519565798553918,True,100.0
0.05,SZ3,SPERR,mp-2229431,dev_bulk,3,0.0003,0.0003,5.413403535229065,5.413403327641664,1.668556867163026,1.7760219722938195,0.0500433149638794,0.0316199237704246,270.0725641396705,17.458907615472306,0.5421464338948359,1.6653859957749262e-08,0.027107321694736675,1.5826513475243398,15.469041367761676,1.0000000383469305,0.9394911173356729,True,0.0
0.05,SZ3,SPERR,mp-2230770,dev_bulk,0,0.003,0.003,13.48970347162431,13.4898478408617,4.135100200686685,4.293534516628625,0.0644370926716222,0.0226990588221669,294.26341940213405,19.37276519985843,0.32657843133244036,4.647872933860597e-06,0.01632892090513549,2.8387561429946064,15.189541418913414,0.999989297934336,0.9630993263642499,True,0.0
0.05,SZ3,SPERR,mp-2230770,dev_bulk,1,0.001,0.001,4.496686929989323,4.496423684146588,1.5651548831316615,1.4983400308926782,0.016094625191843,0.0195580263841925,140.80374159602457,14.835216819973718,0.37893909861699127,2.542528871740668e-05,0.018946937871496233,0.822916631549861,9.491181915619215,1.000058545604513,1.0445925830328224,True,0.0
0.05,SZ3,SPERR,mp-2233790,dev_bulk,0,1e-05,1e-05,0.0521004294993616,0.0520998773129548,0.0228302463301642,0.0210628025379207,0.3695352697785146,0.0022718238842731,34.73761250123628,7.451231971867798,0.6998888280445799,4.602894497995891e-06,0.03499444109951466,162.66017464498674,4.661995846108199,1.0000105986124206,1.0839130400174175,True,-100.0
0.05,SZ3,SPERR,mp-2240057,dev_bulk,0,1e-05,1e-05,0.0681820527641718,0.0681810625851255,0.0254370387448791,0.0268543463105515,0.003719970676018,0.0035557105020789,53.50924367187441,8.730230141903027,0.47096069169543014,6.307120438142633e-06,0.023548033740119934,1.0461961607512937,6.1291905026698865,1.000014522786955,0.9472224142311177,True,0.0
0.05,SZ3,SPERR,mp-2240057,dev_bulk,1,3e-05,3e-05,0.2045463202341721,0.2045422712778304,0.0700750824541376,0.0765411545720733,0.0029941763405272,0.0112335793082536,91.30676094599951,10.959535011073209,0.7666278499280051,8.59686353138489e-06,0.038331391532359316,0.2665380515297828,8.331262307547329,1.0000197952057364,0.9155216281478081,True,100.0
0.05,SZ3,SPERR,mp-2240057,dev_bulk,2,0.0001,0.0001,0.6818195412901673,0.6818083551702493,0.2095300881576495,0.2324718670367647,0.013207658570117,0.0349250292462191,174.34113048334058,14.338223887786675,0.9024801679138906,7.1252138021116185e-06,0.045124007833148405,0.3781717254122795,12.159185952720732,1.0000164065456711,0.901313741006403,True,0.0
0.05,SZ3,SPERR,mp-2240057,dev_bulk,3,3e-06,3e-06,0.0204546251176793,0.0204545356793062,0.0091836804201163,0.0082763442423213,0.0006796687410268,0.0017325148238374,33.784570841819985,7.069342990399793,0.9035643255646091,1.8989679158032402e-06,0.04517821623832097,0.39230183296289545,4.77902555975847,1.0000043725447745,1.1096300674826107,True,0.0
0.05,SZ3,SPERR,mp-2242118,dev_bulk,0,0.001,0.001,2.888716426367253,2.888540351937394,0.961642310670578,0.93771225933053,0.0468342927724609,0.0469395560430419,193.5483870967742,19.399258093849685,0.21888002941745816,2.6472132449772978e-05,0.010943969454483685,0.9977574719606536,9.977102534562212,1.000060956195312,1.0255196102023159,True,0.0
