caliper_dex,codec_a,codec_b,material_id,corpus,n_pairs,n_jointly_eligible_cert_pairs,material_error_ratio_a_over_b,material_compression_ratio_a_over_b,material_linf_ratio_a_over_b,material_rmse_ratio_a_over_b,material_certification_difference_pp
0.2,SZ3,SPERR,mp-1039028,dev_bulk,8,8,0.8766470489732998,4.365301619888456,1.0000081044352838,1.2252061974199366,-12.5
0.2,SZ3,SPERR,mp-1041800,dev_bulk,6,6,0.9743130899414152,5.9920485377980865,1.0000191247599384,1.2469912005096921,16.666666666666668
0.2,SZ3,SPERR,mp-1044003,dev_bulk,9,9,0.9443603844779159,4.258269966357897,1.0000069883064138,1.233046820265353,0.0
0.2,SZ3,SPERR,mp-1044463,dev_bulk,7,7,0.8213445276880486,5.660024836937672,1.0000116790331781,1.2866637915817627,14.285714285714286
0.2,SZ3,SPERR,mp-1046632,dev_bulk,11,11,0.9756186452636113,3.325316450191979,1.0000084305444412,1.3524433179616897,9.090909090909092
0.2,SZ3,SPERR,mp-1065204,dev_bulk,3,3,0.7874556265089403,0.6799087484265012,1.0000208297781614,1.4817870183341255,0.0
0.2,SZ3,SPERR,mp-10761,dev_bulk,5,5,0.6066250233513549,5.590853299293009,1.0000390965206518,1.2411192082972688,20.0
0.2,SZ3,SPERR,mp-1078524,dev_bulk,3,3,0.6028244338467408,4.360452116055846,1.0000079167750038,1.21013605482606,0.0
0.2,SZ3,SPERR,mp-1079749,dev_bulk,1,0,22.188691544450876,2.067120075046904,1.0000070172653872,1.4007458336977088,
0.2,SZ3,SPERR,mp-1094905,dev_bulk,7,7,0.5113822313240358,2.6055610252054335,1.0000255281367267,1.244792104139854,14.285714285714286
0.2,SZ3,SPERR,mp-1096987,dev_bulk,1,0,1.075589759012059,3.0012809915093253,1.0000078479345993,1.309378185016065,
0.2,SZ3,SPERR,mp-1097014,dev_bulk,10,10,1.0592878610963423,5.132736898192199,1.0000079100788093,1.26701491578108,0.0
0.2,SZ3,SPERR,mp-1100976,dev_bulk,10,10,0.8382987566262101,2.9415733607257106,1.000011067512113,1.3210419220692708,0.0
0.2,SZ3,SPERR,mp-1103974,dev_bulk,1,1,0.7744457452541623,0.5883551150883827,1.0000122923902048,1.5395988892201826,0.0
0.2,SZ3,SPERR,mp-1104614,dev_bulk,10,10,0.7800518513908212,4.156668536295144,1.0000140081415807,1.2635012376840027,10.0
0.2,SZ3,SPERR,mp-1105871,dev_bulk,4,4,1.052068011202726,5.412435019053531,1.0000087601390781,1.2769989966722592,0.0
0.2,SZ3,SPERR,mp-11306,dev_bulk,6,6,1.0502852189129652,6.713610449008288,1.0000171871137478,1.2675158384196141,0.0
0.2,SZ3,SPERR,mp-1173587,dev_bulk,6,6,0.6765170994874942,7.795805471539483,1.0000070176009002,1.1922189324139627,16.666666666666668
0.2,SZ3,SPERR,mp-1174037,dev_bulk,11,11,1.1497535819425972,2.405126683236265,1.0000132285976102,1.3327840794340664,9.090909090909092
0.2,SZ3,SPERR,mp-1175088,dev_bulk,10,10,0.847995085138604,2.6451008222950643,1.0000022429359117,1.3439050346064465,0.0
0.2,SZ3,SPERR,mp-1175263,dev_bulk,11,11,0.916564120903117,3.1002370653942015,1.0000078398024796,1.3447978003221364,9.090909090909092
0.2,SZ3,SPERR,mp-1177023,dev_bulk,11,11,1.0990019506144704,3.060722976207675,1.0000071211175132,1.352535273755679,0.0
0.2,SZ3,SPERR,mp-1178256,dev_bulk,10,10,0.9830498274671832,2.8542226121512377,1.0000096337895894,1.2891114413344473,20.0
0.2,SZ3,SPERR,mp-1178447,dev_bulk,11,11,1.626914905289629,3.5820552125348613,1.0000086484039794,1.294992685378392,-9.090909090909092
0.2,SZ3,SPERR,mp-1184653,dev_bulk,6,6,1.163484292447484,4.919026190316334,1.0000251012075585,1.3234424743130833,-33.333333333333336
0.2,SZ3,SPERR,mp-1187017,dev_bulk,6,6,0.9423831998882934,9.047022709687994,1.0000018575415266,1.0588133702243243,-16.666666666666668
0.2,SZ3,SPERR,mp-1187022,dev_bulk,2,0,0.4807804642035075,3.5817618294200164,1.0000108738895368,1.286939428741869,
0.2,SZ3,SPERR,mp-1188002,dev_bulk,4,4,0.6725785191583931,0.6372070391184324,1.0000226354957347,1.468854575681835,0.0
0.2,SZ3,SPERR,mp-1192831,dev_bulk,8,8,0.7632035134451753,3.1273547694887083,1.0000096243289465,1.3281417133129807,0.0
0.2,SZ3,SPERR,mp-1193567,dev_bulk,11,11,0.9225461109142987,3.922788991937928,1.0000038558732087,1.3076746010694054,0.0
0.2,SZ3,SPERR,mp-1194734,dev_bulk,1,1,18.46964585492774,0.6195755952263832,1.000007206705794,1.5810893661022059,0.0
0.2,SZ3,SPERR,mp-1197354,dev_bulk,7,7,1.2623819845160966,6.272011384746159,1.0000081214474046,1.270571338225908,-14.285714285714286
0.2,SZ3,SPERR,mp-1199510,dev_bulk,4,4,0.8611135820383222,5.364326506266198,1.00000745565084,1.1786985572061524,0.0
0.2,SZ3,SPERR,mp-1200041,dev_bulk,7,7,0.9002647400575069,5.286488714928138,1.0000054204062006,1.2631384673822454,0.0
0.2,SZ3,SPERR,mp-1200429,dev_bulk,10,10,1.2385707543780546,3.163080165467692,1.0000091031932963,1.3457046404958484,0.0
0.2,SZ3,SPERR,mp-1205681,dev_bulk,3,3,1.1541502580599896,0.6569856823444944,1.0000243500225596,1.4738845160280847,0.0
0.2,SZ3,SPERR,mp-1206630,dev_bulk,9,9,1.5771869183003062,3.4105718441727846,1.0000084430754397,1.2620940639008182,-11.11111111111111
0.2,SZ3,SPERR,mp-1207275,dev_bulk,7,7,0.7963393226982336,2.555652480597021,1.0000109602738705,1.3556758607919734,0.0
0.2,SZ3,SPERR,mp-1209117,dev_bulk,6,0,0.8442947751749249,8.481998954185437,1.000019209138292,1.201462560053513,
0.2,SZ3,SPERR,mp-1209933,dev_bulk,8,8,0.8654529367291831,4.616701667835341,1.0000098357358436,1.2689446408503677,12.5
0.2,SZ3,SPERR,mp-1211145,dev_bulk,11,11,0.8329891500103973,3.4298622870598026,1.000011566820627,1.2898360563134041,9.090909090909092
0.2,SZ3,SPERR,mp-1211797,dev_bulk,5,5,0.7523221368853736,8.301171517870433,1.0000077142825108,1.1813474329951377,0.0
0.2,SZ3,SPERR,mp-1213918,dev_bulk,8,8,1.474295492403258,3.098581574596055,1.0000328535779985,1.3318312820895843,0.0
0.2,SZ3,SPERR,mp-1215324,dev_bulk,4,0,0.7235648012638154,4.120684481486912,1.0000147142657017,1.2478802061635013,
0.2,SZ3,SPERR,mp-1218887,dev_bulk,9,9,0.6653579520804632,4.473528444590595,1.0000271443843207,1.2710699889301298,22.22222222222222
0.2,SZ3,SPERR,mp-1219705,dev_bulk,10,10,0.7836929809677586,4.372374231389664,1.0000166661499523,1.261696634699379,0.0
0.2,SZ3,SPERR,mp-1223327,dev_bulk,7,0,1.0439048503958888,4.514850753360293,1.0000151133750608,1.144406300726531,
0.2,SZ3,SPERR,mp-1223939,dev_bulk,10,10,1.138546582271878,3.8939962639684502,1.0000064756319798,1.3311586031875828,10.0
0.2,SZ3,SPERR,mp-1224859,dev_bulk,3,3,1.0296501900795008,0.6513861764675491,1.0000209344578754,1.4461443798059341,0.0
0.2,SZ3,SPERR,mp-1225264,dev_bulk,2,2,1.0961550821867356,0.6392439893247178,1.000007887977809,1.468184376266205,0.0
0.2,SZ3,SPERR,mp-1226636,dev_bulk,6,6,0.9855205530227334,5.962615173068977,0.9999946270332077,1.157979301383038,16.666666666666668
0.2,SZ3,SPERR,mp-1228245,dev_bulk,11,11,1.0185596424518792,3.1461269635312714,1.0000090839905906,1.3754413368759149,0.0
0.2,SZ3,SPERR,mp-12406,dev_bulk,11,11,1.1929601928855726,4.294050737266115,1.0000098276116545,1.3323337227850898,9.090909090909092
0.2,SZ3,SPERR,mp-1245841,dev_bulk,4,4,0.7921622463822454,5.44395062157891,1.000008493596614,1.2291125518211812,0.0
0.2,SZ3,SPERR,mp-1246480,dev_bulk,10,10,1.0015091656775408,2.7848589587828787,1.0000257298951558,1.2914724410111078,0.0
0.2,SZ3,SPERR,mp-1246536,dev_bulk,10,10,0.9384423244592712,1.8869331602663368,1.0000093066453493,1.3805354360176005,0.0
0.2,SZ3,SPERR,mp-1246548,dev_bulk,10,10,1.057063402043584,3.031900030821685,1.0000146944749542,1.2955068480877399,10.0
0.2,SZ3,SPERR,mp-1300873,dev_bulk,10,10,0.9403308849857396,3.084106994950685,1.000017337515693,1.3279727595091997,10.0
0.2,SZ3,SPERR,mp-1303576,dev_bulk,10,10,1.2259861065231774,1.5617629443115904,1.0000131508574304,1.4063148860691703,10.0
0.2,SZ3,SPERR,mp-1369222,dev_bulk,6,6,0.7549834460428279,6.098839678467239,1.0000066039497708,1.0474119215688575,16.666666666666668
0.2,SZ3,SPERR,mp-1399089,dev_bulk,9,9,0.7050425271168431,2.38889475589886,1.0000102910708213,1.3246431702192951,0.0
0.2,SZ3,SPERR,mp-1666665,dev_bulk,3,3,1.4650616799728842,0.6393624217499515,1.0000112842197924,1.5344386593772643,0.0
0.2,SZ3,SPERR,mp-17103,dev_bulk,7,7,0.8427173888286342,7.340322936805154,1.0000086516060858,1.2452828718828004,0.0
0.2,SZ3,SPERR,mp-1778,dev_bulk,4,4,0.08376290639371686,0.6039755129789536,1.000105430834647,1.5439229465796442,0.0
0.2,SZ3,SPERR,mp-1841520,dev_bulk,10,10,0.8191772951204777,3.4295623489333518,1.0000093451216798,1.2813205565553225,10.0
0.2,SZ3,SPERR,mp-20888,dev_bulk,7,7,0.7848097667731564,2.2967330080395594,1.0000086812085747,1.3550796259592572,0.0
0.2,SZ3,SPERR,mp-21054,dev_bulk,6,6,1.1361982372975377,7.11182338430162,1.0000050624267338,1.2686751962568201,0.0
0.2,SZ3,SPERR,mp-21079,dev_bulk,4,4,0.44151022940433005,4.222811729803869,1.000026222363283,1.1467067218987126,25.0
0.2,SZ3,SPERR,mp-214,dev_bulk,2,2,71.14540700320248,0.6617826057983528,1.0000976089620526,1.4914908031894178,0.0
0.2,SZ3,SPERR,mp-21588,dev_bulk,1,0,1.1097881479244347,1.3742271207716996,1.0000186046206967,1.5443586092285209,
0.2,SZ3,SPERR,mp-2194,dev_bulk,10,10,1.0043846613963605,5.2268406614128216,1.0000170222334428,1.250720781412675,20.0
0.2,SZ3,SPERR,mp-2216496,dev_bulk,9,9,0.9073762015050619,3.4304564989236765,1.0000076565787448,1.2920779237776083,11.11111111111111
0.2,SZ3,SPERR,mp-2217743,dev_bulk,10,10,1.0430790646381398,2.6351512668403694,1.0000169629642788,1.3386726204429957,0.0
0.2,SZ3,SPERR,mp-2227467,dev_bulk,4,4,0.9724860291259175,2.380093547236482,1.000127817833586,1.4165815480681219,0.0
0.2,SZ3,SPERR,mp-2229431,dev_bulk,8,8,1.0100904969774267,4.739801253059562,1.0000036078022803,1.1476750105427698,25.0
0.2,SZ3,SPERR,mp-2230770,dev_bulk,10,10,0.8448608349291575,3.107165959391836,1.0000048279799911,1.2824200077930747,10.0
0.2,SZ3,SPERR,mp-2233790,dev_bulk,5,5,2.179315566887974,2.753243000310817,1.0000060577906673,1.2821662308484008,-20.0
0.2,SZ3,SPERR,mp-2240057,dev_bulk,8,8,0.596137421929848,5.412167594678518,1.0000098805782383,1.0252153292963955,12.5
0.2,SZ3,SPERR,mp-2242118,dev_bulk,10,10,0.9473618943784363,3.282677572163296,1.000016453479679,1.333968615479645,0.0
0.2,SZ3,SPERR,mp-24407,dev_bulk,11,11,1.0977110018346168,4.490859316390055,1.0000114083461493,1.2897761976921494,0.0
0.2,SZ3,SPERR,mp-24460,dev_bulk,10,10,0.9924396891356922,3.989678739538655,1.0000069481192189,1.3095246657406097,0.0
0.2,SZ3,SPERR,mp-26341,dev_bulk,10,10,1.2164801250064763,3.4919253051529355,1.0000091590898117,1.325231164691343,-10.0
0.2,SZ3,SPERR,mp-2647013,dev_bulk,7,7,2.769328344776188,4.742030448313567,1.000003385685442,1.2658951955423758,0.0
0.2,SZ3,SPERR,mp-26619,dev_bulk,10,10,1.005579088280577,3.190428830783543,1.0000072688815318,1.3383497185296764,0.0
0.2,SZ3,SPERR,mp-27239,dev_bulk,6,6,1.715614042589305,8.576090293876591,1.0000113443524399,1.2118885018589,-16.666666666666668
0.2,SZ3,SPERR,mp-30772,dev_bulk,1,0,0.9235052466864312,5.5303708580715,1.0000006768722491,1.1542623501231193,
0.2,SZ3,SPERR,mp-32108,dev_bulk,7,7,0.9264496903416926,6.563745801892965,1.000012779357894,1.0282349108961868,0.0
0.2,SZ3,SPERR,mp-3612,dev_bulk,6,6,0.9401136749359773,5.927900466639232,1.0000005345360061,1.1295404397670856,16.666666666666668
0.2,SZ3,SPERR,mp-37207,dev_bulk,10,10,1.0722216012427914,2.813640873224251,1.000017408730976,1.2919860405812427,0.0
0.2,SZ3,SPERR,mp-540547,dev_bulk,5,0,0.8296361340095211,6.393542046217277,1.0000077493115243,1.2818499997131254,
0.2,SZ3,SPERR,mp-555976,dev_bulk,6,6,0.9491000462765101,5.581681037669705,1.000010919129594,1.2480596294985025,0.0
0.2,SZ3,SPERR,mp-557569,dev_bulk,12,12,1.251312644956593,4.797957399868817,1.0000057936911069,1.2877593621432801,0.0
0.2,SZ3,SPERR,mp-560030,dev_bulk,11,11,2.660066842117992,3.590628552103785,1.0000160968481149,1.3062258077149402,-9.090909090909092
0.2,SZ3,SPERR,mp-560341,dev_bulk,11,11,1.3184123955629197,3.2399680736922,1.0000134379362995,1.2962032252008882,0.0
0.2,SZ3,SPERR,mp-567699,dev_bulk,6,0,0.8439589834395653,7.550225098553974,1.000006250256042,1.1360395545189812,
0.2,SZ3,SPERR,mp-569678,dev_bulk,6,6,0.6822740312161094,6.68169735877922,1.000006999881574,1.0991424448174907,33.333333333333336
0.2,SZ3,SPERR,mp-569792,dev_bulk,5,5,1.0495854301299268,8.79783567337422,1.0000165082764387,1.0715050745839358,0.0
0.2,SZ3,SPERR,mp-606377,dev_bulk,1,0,1.1149368480620407,3.4570868940616344,1.0000023444618795,1.2821017501198633,
0.2,SZ3,SPERR,mp-623043,dev_bulk,9,9,0.6969726651111174,3.775495847400952,1.000008837179293,1.2867884916254206,11.11111111111111
0.2,SZ3,SPERR,mp-626794,dev_bulk,9,9,0.6846321400826169,4.7123845084458,1.000007963159127,1.2013759753234452,11.11111111111111
0.2,SZ3,SPERR,mp-631399,dev_bulk,3,3,0.6917412819136772,0.6313353610002689,1.0000421464349014,1.451547703412263,0.0
0.2,SZ3,SPERR,mp-644443,dev_bulk,11,11,1.220376530322288,3.7407636641818574,1.000005280377499,1.2877885232793926,0.0
0.2,SZ3,SPERR,mp-675781,dev_bulk,9,9,1.0710900027739378,3.8096749446551086,1.0000113748691164,1.3117974054842365,11.11111111111111
0.2,SZ3,SPERR,mp-676693,dev_bulk,9,9,0.9663464543533492,2.805205539530726,1.0000205429688798,1.3247443517282838,-11.11111111111111
0.2,SZ3,SPERR,mp-684706,dev_bulk,1,1,1.278400332275347,0.5272656270567692,1.0000143594926605,1.5819436119033063,0.0
0.2,SZ3,SPERR,mp-733522,dev_bulk,10,10,1.284176187891343,4.237519510400247,1.0000103174378985,1.3035021219991771,0.0
0.2,SZ3,SPERR,mp-733797,dev_bulk,1,0,0.9202355472274154,2.881942583140167,1.0000022789265737,1.3052727263826711,
0.2,SZ3,SPERR,mp-7359,dev_bulk,8,8,0.8535394931379449,2.75324227756712,1.0000102504699722,1.2897161604640068,0.0
0.2,SZ3,SPERR,mp-744554,dev_bulk,10,10,0.7618134308453247,4.609375785128661,1.0000113829935144,1.2879829863830616,0.0
0.2,SZ3,SPERR,mp-752866,dev_bulk,11,11,1.5066906725300009,3.481472613833218,1.0000064874097427,1.2999806443379938,9.090909090909092
0.2,SZ3,SPERR,mp-753183,dev_bulk,7,7,1.0449812493956432,6.675221409783055,1.0000068883979314,1.0470206786774712,14.285714285714286
0.2,SZ3,SPERR,mp-753334,dev_bulk,11,11,0.949158398070741,3.4680943700111504,1.0000075471339704,1.3054429468754054,0.0
0.2,SZ3,SPERR,mp-753392,dev_bulk,5,5,1.44618033764258,3.6046429252608916,1.0000048960516017,1.319016417411037,0.0
0.2,SZ3,SPERR,mp-753521,dev_bulk,4,0,1.235083729730792,4.917443846455234,1.0000119915879455,1.0625948234413805,
0.2,SZ3,SPERR,mp-753554,dev_bulk,9,9,0.9646344507770751,1.6889853441963043,1.0000102771692332,1.4200240748866149,0.0
0.2,SZ3,SPERR,mp-754196,dev_bulk,7,7,0.8281286837288094,11.295795005213659,1.0000099477534683,1.1830175018716242,-14.285714285714286
0.2,SZ3,SPERR,mp-756647,dev_bulk,6,0,1.0379880571576325,6.964524895355177,1.0000063439847664,1.2366494017375804,
0.2,SZ3,SPERR,mp-757220,dev_bulk,11,11,1.123400286133921,3.8231636819925874,1.0000099320616267,1.309073555814725,-9.090909090909092
0.2,SZ3,SPERR,mp-758622,dev_bulk,10,10,0.9583196096409377,2.8781081077387456,1.0000075750394415,1.3345850701874555,0.0
0.2,SZ3,SPERR,mp-759554,dev_bulk,7,7,1.3505391041291315,5.695129517972425,1.0000036637522403,1.190373552637584,0.0
0.2,SZ3,SPERR,mp-760266,dev_bulk,11,11,1.03290172583256,3.348134654466194,1.0000051406134722,1.2686617188358287,0.0
0.2,SZ3,SPERR,mp-763177,dev_bulk,10,10,1.1864638078902638,2.868990919694206,1.0000067255766278,1.3356628421146721,0.0
0.2,SZ3,SPERR,mp-766093,dev_bulk,10,10,1.2490716621432096,3.526943198134645,1.0000088234952713,1.2986719652655816,10.0
0.2,SZ3,SPERR,mp-768842,dev_bulk,10,10,1.0376812750479125,2.645661894425722,1.0000078660400453,1.3136594865297075,10.0
0.2,SZ3,SPERR,mp-768987,dev_bulk,9,9,0.8550046430507643,2.956708168662527,1.0000080036306234,1.3073083558584018,0.0
0.2,SZ3,SPERR,mp-771133,dev_bulk,7,7,1.1682884500310502,6.9016414022533965,1.0000047322147687,1.1986968235240287,14.285714285714286
0.2,SZ3,SPERR,mp-771903,dev_bulk,1,1,1.283584763083351,0.6284834247991828,1.0000115710840551,1.5705024783361865,0.0
0.2,SZ3,SPERR,mp-771968,dev_bulk,11,11,1.5156673248523485,2.5005308407446263,1.0000112832671981,1.3311934965191108,-9.090909090909092
0.2,SZ3,SPERR,mp-772185,dev_bulk,11,11,0.7403128966363439,2.9280673877322547,1.0000065752197032,1.3422014209248134,9.090909090909092
0.2,SZ3,SPERR,mp-773101,dev_bulk,2,2,0.5522056722859886,0.5994713838758623,1.0000101016715104,1.5795299987069717,0.0
0.2,SZ3,SPERR,mp-776076,dev_bulk,11,11,1.1243948590401263,3.8411801713851825,1.0000057399617308,1.3319574364340026,0.0
0.2,SZ3,SPERR,mp-776331,dev_bulk,11,11,1.1053155815971918,2.7741455394549215,1.0000116206603797,1.3342081298237585,9.090909090909092
0.2,SZ3,SPERR,mp-779079,dev_bulk,1,1,11.366742349531032,0.6309082567910476,1.0000094765516512,1.5657998953331276,0.0
0.2,SZ3,SPERR,mp-782011,dev_bulk,11,11,0.8884888236234362,3.5247450771089075,1.0000084146717363,1.2853150822396844,0.0
0.2,SZ3,SPERR,mp-849339,dev_bulk,10,10,1.0444954004266518,2.824257594809418,1.0000090290905412,1.2892319821734162,10.0
0.2,SZ3,SPERR,mp-864652,dev_bulk,10,10,1.0021074848392024,4.919198895940532,1.0000072123097794,1.312858815070276,0.0
0.2,SZ3,SPERR,mp-887511,dev_bulk,10,10,1.1615354255728132,2.960987534970865,1.0000052647898139,1.3256325049903315,-10.0
0.2,SZ3,SPERR,mp-8881,dev_bulk,12,12,0.8737842475061671,5.1631836229427455,1.0000127207938925,1.3564730873974973,-8.333333333333334
0.2,SZ3,SPERR,mp-9437,dev_bulk,1,1,1.4357876845658237,0.6086497256366755,1.0000332353534824,1.5838995405206453,0.0
0.2,SZ3,SPERR,mp-982725,dev_bulk,4,4,1.2196343551705084,0.6470265082781911,1.0000171845852874,1.4582983916814038,0.0
0.2,SZ3,SPERR,mp-985702,dev_bulk,6,6,1.2267530628908232,7.41984753457458,1.0000130879115887,1.2620817853219866,-16.666666666666668
0.2,SZ3,SPERR,mp-998512,dev_bulk,6,6,0.8607108606329632,10.232391293874308,1.0000010720804156,1.1501138822411636,0.0
0.2,SZ3,SPERR,mp-998744,dev_bulk,1,1,0.524180921597865,0.5563521315984521,1.0000048364584986,1.5287296841792666,0.0
0.2,SZ3,SPERR,nomad---3hBedCnC_e,dev_slab,5,5,0.7751965821934871,6.407415322841784,1.0000028072924803,1.1249762984158895,20.0
0.2,SZ3,SPERR,nomad--1YLlCXKIJKj,dev_slab,6,0,0.8702223385077056,12.196213024869213,1.0000053646857696,1.0498428194326415,
0.2,SZ3,SPERR,nomad--33WrhYeNt5f,dev_slab,3,3,0.8435224688735993,7.023706989786489,1.0000091561386333,1.140189582978834,0.0
0.2,SZ3,SPERR,nomad--5wLHf6mG5_K,dev_slab,5,0,0.9768578471905586,9.354031176640573,1.0000061029079799,0.8791758840815167,
0.2,SZ3,SPERR,nomad--MeUbDBN9nIW,dev_slab,3,3,1.3526234956433054,3.198592744307596,1.0000121786126133,1.0927091983845016,-33.333333333333336
0.2,SZ3,SPERR,nomad--O7C25L6mxPu,dev_slab,8,8,0.8891836019013929,5.046833580615825,1.0000093452895396,1.084392801930308,12.5
0.2,SZ3,SPERR,nomad--g_dRNdo_53Q,dev_slab,3,3,0.739087343860717,5.892759236437716,1.0000007542797464,1.1301155563590908,0.0
0.2,SZ3,SPERR,nomad--kEaPn7WzevZ,dev_slab,8,8,0.6919601651675309,5.250810585668101,1.0000049911754256,1.081319440328264,12.5
0.2,SZ3,SPERR,nomad--maT57oivXnQ,dev_slab,8,8,0.8868321117591105,3.8346754342112384,1.0000042634271546,1.1011960142117108,12.5
0.2,SZ3,SPERR,nomad--ydxPkR4Tatz,dev_slab,7,7,0.600010523224808,5.136382935463811,1.0000034389164998,1.0516359168789144,14.285714285714286
0.2,SZ3,SPERR,nomad-0-ostsntWIk9,dev_slab,3,3,0.3398156915851096,6.446403251827744,1.0000091745094575,0.9355776055799971,33.333333333333336
0.2,SZ3,SPERR,nomad-064_5lUOyDQI,dev_slab,9,9,0.6074109725629718,5.921766804823057,1.0000081435021586,1.0451191936034454,11.11111111111111
0.2,SZ3,SPERR,nomad-0HydAdmxidgt,dev_slab,5,5,0.8789724219288191,8.914166872174267,1.0000045458802613,1.0497967554063106,0.0
0.2,SZ3,SPERR,nomad-0J594sjoAqDW,dev_slab,8,8,0.678267326506196,4.800583333497694,1.000005316346207,1.0845317896164357,12.5
0.2,SZ3,SPERR,nomad-0JxkdxfFTtnZ,dev_slab,8,8,0.5838207014337976,4.169518636007933,1.0000099485216438,1.0894964319551481,12.5
0.2,SZ3,SPERR,nomad-0kvBRPSc8RU6,dev_slab,5,5,0.9202601014475998,3.204044005493194,1.0000059614235068,1.1918856689241697,0.0
0.2,SZ3,SPERR,nomad-0pSeEEz7rc0X,dev_slab,3,3,0.8252401024859533,8.076404723303536,1.000009942933348,1.038188899622029,0.0
0.2,SZ3,SPERR,nomad-0xMhYZKiiVKL,dev_slab,7,7,0.5647187138001071,5.1323078024219635,1.0000087440620837,1.0394244474021241,14.285714285714286
0.2,SZ3,SPERR,nomad-19wSfSWChOSI,dev_slab,8,8,1.4054644384611883,6.005763197762614,1.000010012690169,1.0212972640412934,0.0
0.2,SZ3,SPERR,nomad-1CIlfNcWTE4X,dev_slab,8,8,1.2363781945882424,3.7977807958689804,1.000003947705687,1.073659128182105,12.5
0.2,SZ3,SPERR,nomad-1DBJPWgjPfWO,dev_slab,3,3,1.2394762516342643,6.909776636277178,1.0000078244690684,1.1241383458750032,0.0
0.2,SZ3,SPERR,nomad-1Few3hG0Dkat,dev_slab,8,8,0.687747849472179,5.537494242947624,1.0000049317307447,1.055536509328448,25.0
0.2,SZ3,SPERR,nomad-1iTKfRU16qFo,dev_slab,1,1,1.7851218815855767,5.882780473218678,1.0000123911183199,0.9076246283388515,0.0
0.2,SZ3,SPERR,nomad-1sSuZTi8blPO,dev_slab,1,1,11.227003797531598,3.01762930462908,1.0000066023107184,1.1820028925512485,0.0
0.2,SZ3,SPERR,nomad-1urv55npagDc,dev_slab,8,8,0.6312025779823862,3.8027924174622205,1.0000097725444155,1.0910285028672877,12.5
0.2,SZ3,SPERR,nomad-1xNwoQ8q8XXI,dev_slab,9,9,0.7374299983986854,5.2668949894198525,1.0000069440281798,1.1083878557685054,0.0
0.2,SZ3,SPERR,nomad-28WEed2y6N1X,dev_slab,1,1,0.0511648618472611,5.8739151110923835,1.0000120753299193,0.9087520213985119,0.0
0.2,SZ3,SPERR,nomad-2C9dg1L8liw7,dev_slab,3,3,1.7680429900628016,3.355453753540054,1.0000061646351257,1.0733160809074296,0.0
0.2,SZ3,SPERR,nomad-2iwRdQb9gzT1,dev_slab,3,3,0.5439865949839546,6.071471309306521,1.0000087991853233,1.1014364749787566,0.0
0.2,SZ3,SPERR,nomad-3Rqsfa2-hyu7,dev_slab,7,7,1.281330255599365,4.204778534694413,1.0000030093965377,1.1370042314592328,-28.571428571428573
0.2,SZ3,SPERR,nomad-3ermMygSkKxT,dev_slab,8,8,1.1237245970155512,3.682262625291611,1.00000361166224,1.1136090541946275,0.0
0.2,SZ3,SPERR,nomad-4BR68d4gtTyq,dev_slab,8,8,0.7514315446828115,4.108432965466241,1.0000077048929008,1.0708988855392705,12.5
0.2,SZ3,SPERR,nomad-4CA6DwNaypkT,dev_slab,6,0,0.9798618208836849,12.368785171667039,1.000005191123742,0.9973710465309539,
0.2,SZ3,SPERR,nomad-4TmN2lwz6DHx,dev_slab,7,7,1.032112477140243,3.4286928155327243,1.0000088830445724,1.1111350796329746,-14.285714285714286
0.2,SZ3,SPERR,nomad-4U-g_t9kIPQS,dev_slab,5,5,1.2934990068069945,2.280545136916005,1.0000057211652227,1.281293575503108,-20.0
0.2,SZ3,SPERR,nomad-4hOaTvLmAUuc,dev_slab,3,3,0.8928879199636823,9.593005613902212,1.0000089639147594,0.935965047558601,0.0
0.2,SZ3,SPERR,nomad-4khM-ZQ6rM_L,dev_slab,7,7,0.9631982009975346,4.939705786909867,1.0000075564274427,1.103197247318381,0.0
0.2,SZ3,SPERR,nomad-5HCYH3PtBIoR,dev_slab,1,1,1.9177194970322449,6.763652721547459,1.000012164175885,1.1305391684540371,0.0
0.2,SZ3,SPERR,nomad-5_7vAQzUevH0,dev_slab,4,0,0.8415553298214498,10.802578253182451,1.0000047406346995,0.7953792971435483,
0.2,SZ3,SPERR,nomad-61GFUgm3lTUg,dev_slab,5,5,0.783089207173855,6.673208483273584,1.000006142210913,1.1163382486364055,0.0
0.2,SZ3,SPERR,nomad-6o4AmsigmNP5,dev_slab,5,5,0.6932498843162896,6.6165419410741375,1.0000104044870177,1.1073263174308985,20.0
0.2,SZ3,SPERR,nomad-6x45-ylTvOvZ,dev_slab,9,9,0.8813993309157516,3.7176282324100716,1.0000126794645383,1.165863385931738,0.0
0.2,SZ3,SPERR,nomad-7OdXN2bFHmUg,dev_slab,9,9,0.9691432127969927,3.7733630182694515,1.0000022399641701,1.140848935678067,0.0
0.2,SZ3,SPERR,nomad-8Hl4JATTj5Fp,dev_slab,9,9,0.6687617525185968,5.3505681607103055,1.0000052453440387,1.0915341373464382,-11.11111111111111
0.2,SZ3,SPERR,nomad-8ZPelCNdN_TR,dev_slab,3,3,0.8544669646578499,7.8939411140256,1.0000074313620455,1.014187615336823,-33.333333333333336
0.2,SZ3,SPERR,nomad-8eTSyDPSGSwy,dev_slab,9,9,0.8997275925761576,3.7167165357317837,1.0000055700307051,1.124921600366041,11.11111111111111
